timestamp,value,series_id,context,event
2019-01-01T00:00:00Z,29.797026559773887,012,stable_looks_fine,spurious
2019-01-02T00:00:00Z,35.460371833287809,012,stable_looks_fine,spurious
2019-01-03T00:00:00Z,37.723739523486437,012,stable_looks_fine,spurious
2019-01-04T00:00:00Z,32.003463632784594,012,stable_looks_fine,spurious
2019-01-05T00:00:00Z,25.889822266977504,012,stable_looks_fine,spurious
2019-01-06T00:00:00Z,23.693447826387747,012,stable_looks_fine,spurious
2019-01-07T00:00:00Z,24.04092573566912,012,stable_looks_fine,spurious
2019-01-08T00:00:00Z,30.367703138584016,012,stable_looks_fine,spurious
2019-01-09T00:00:00Z,36.860555274572675,012,stable_looks_fine,spurious
2019-01-10T00:00:00Z,36.777253639411306,012,stable_looks_fine,spurious
2019-01-11T00:00:00Z,34.800204036149992,012,stable_looks_fine,spurious
2019-01-12T00:00:00Z,26.838312374738788,012,stable_looks_fine,spurious
2019-01-13T00:00:00Z,24.099182443142709,012,stable_looks_fine,spurious
2019-01-14T00:00:00Z,25.052285528519622,012,stable_looks_fine,spurious
2019-01-15T00:00:00Z,30.764219897649131,012,stable_looks_fine,spurious
2019-01-16T00:00:00Z,35.650721372052828,012,stable_looks_fine,spurious
2019-01-17T00:00:00Z,38.183943179905178,012,stable_looks_fine,spurious
2019-01-18T00:00:00Z,33.10743868100095,012,stable_looks_fine,spurious
2019-01-19T00:00:00Z,27.793967909408668,012,stable_looks_fine,spurious
2019-01-20T00:00:00Z,23.716515288293696,012,stable_looks_fine,spurious
2019-01-21T00:00:00Z,26.068902392915142,012,stable_looks_fine,spurious
2019-01-22T00:00:00Z,30.465893160797567,012,stable_looks_fine,spurious
2019-01-23T00:00:00Z,36.718606406130576,012,stable_looks_fine,spurious
2019-01-24T00:00:00Z,37.545039391394326,012,stable_looks_fine,spurious
2019-01-25T00:00:00Z,34.636441595085643,012,stable_looks_fine,spurious
2019-01-26T00:00:00Z,27.959081143372522,012,stable_looks_fine,spurious
2019-01-27T00:00:00Z,25.397349184575148,012,stable_looks_fine,spurious
2019-01-28T00:00:00Z,25.707479862268432,012,stable_looks_fine,spurious
2019-01-29T00:00:00Z,31.215111991838747,012,stable_looks_fine,spurious
