timestamp,value,series_id
2019-01-01T00:00:00Z,25.467590223380245,006
2019-01-02T00:00:00Z,24.260841871024418,006
2019-01-03T00:00:00Z,25.469711972113409,006
2019-01-04T00:00:00Z,25.899790902804558,006
2019-01-05T00:00:00Z,25.497633759117338,006
2019-01-06T00:00:00Z,25.883772705806511,006
2019-01-07T00:00:00Z,25.182815432847658,006
2019-01-08T00:00:00Z,24.700090451906945,006
2019-01-09T00:00:00Z,25.330608973984663,006
2019-01-10T00:00:00Z,26.109748370959835,006
2019-01-11T00:00:00Z,26.157196468982477,006
2019-01-12T00:00:00Z,25.527438462946577,006
2019-01-13T00:00:00Z,25.091380895452637,006
2019-01-14T00:00:00Z,26.256022047032154,006
2019-01-15T00:00:00Z,25.552659843291178,006
2019-01-16T00:00:00Z,25.982209381939537,006
2019-01-17T00:00:00Z,25.803220519774275,006
2019-01-18T00:00:00Z,26.060129128599851,006
2019-01-19T00:00:00Z,26.346997752544048,006
2019-01-20T00:00:00Z,53.917025709819697,006
2019-01-21T00:00:00Z,26.14627947134786,006
2019-01-22T00:00:00Z,26.095781254693456,006
2019-01-23T00:00:00Z,26.856183402142882,006
2019-01-24T00:00:00Z,25.478275597654257,006
2019-01-25T00:00:00Z,26.440647637152047,006
2019-01-26T00:00:00Z,26.473504738150407,006
2019-01-27T00:00:00Z,26.469109908041876,006
2019-01-28T00:00:00Z,26.851414650338647,006
2019-01-29T00:00:00Z,26.411020540997256,006
2019-01-30T00:00:00Z,26.53774173322422,006
2019-01-31T00:00:00Z,26.503786874707387,006
2019-02-01T00:00:00Z,26.494310418006954,006
2019-02-02T00:00:00Z,26.768800737243605,006
2019-02-03T00:00:00Z,26.91084387035179,006
2019-02-04T00:00:00Z,27.386633191248542,006
2019-02-05T00:00:00Z,26.741827558914494,006
2019-02-06T00:00:00Z,27.0677325280923,006
2019-02-07T00:00:00Z,27.226781605992059,006
2019-02-08T00:00:00Z,26.893170757738257,006
2019-02-09T00:00:00Z,27.311838583575337,006
2019-02-10T00:00:00Z,27.37918271984438,006
2019-02-11T00:00:00Z,27.555913144819996,006
2019-02-12T00:00:00Z,27.546643036979056,006
2019-02-13T00:00:00Z,27.821644954628027,006
2019-02-14T00:00:00Z,27.555895029716034,006
2019-02-15T00:00:00Z,-0.18063993835855641,006
2019-02-16T00:00:00Z,28.128186611720157,006
2019-02-17T00:00:00Z,27.709403925962555,006
2019-02-18T00:00:00Z,28.160373139583779,006
2019-02-19T00:00:00Z,27.468870994641858,006
2019-02-20T00:00:00Z,27.946772168547923,006
2019-02-21T00:00:00Z,27.865685347250999,006
2019-02-22T00:00:00Z,28.246157394457626,006
2019-02-23T00:00:00Z,27.699988088692393,006
2019-02-24T00:00:00Z,28.159658793097282,006
2019-02-25T00:00:00Z,28.91163950856874,006
2019-02-26T00:00:00Z,29.091122702084736,006
2019-02-27T00:00:00Z,28.916234745598057,006
2019-02-28T00:00:00Z,28.395679527138821,006
2019-03-01T00:00:00Z,28.352946583934813,006
2019-03-02T00:00:00Z,29.380581423352485,006
2019-03-03T00:00:00Z,28.508283353577671,006
2019-03-04T00:00:00Z,28.578849210147609,006
2019-03-05T00:00:00Z,28.695626949404616,006
2019-03-06T00:00:00Z,29.118520160721634,006
2019-03-07T00:00:00Z,1.3635012567720892,006
2019-03-08T00:00:00Z,28.801296172476377,006
2019-03-09T00:00:00Z,29.17121646245463,006
2019-03-10T00:00:00Z,29.39017559200299,006
2019-03-11T00:00:00Z,29.64285077615591,006
2019-03-12T00:00:00Z,29.421315380507504,006
2019-03-13T00:00:00Z,29.205671165876002,006
2019-03-14T00:00:00Z,29.142279085916584,006
2019-03-15T00:00:00Z,29.170956680892278,006
2019-03-16T00:00:00Z,30.012869269355257,006
2019-03-17T00:00:00Z,29.018628230694048,006
2019-03-18T00:00:00Z,29.244165063925827,006
2019-03-19T00:00:00Z,29.409185439826992,006
2019-03-20T00:00:00Z,29.737165007207427,006
2019-03-21T00:00:00Z,28.826577889354898,006
2019-03-22T00:00:00Z,29.635299204571208,006
2019-03-23T00:00:00Z,30.26470678339717,006
2019-03-24T00:00:00Z,30.315517100955326,006
2019-03-25T00:00:00Z,30.166899398905315,006
2019-03-26T00:00:00Z,29.753027980187412,006
2019-03-27T00:00:00Z,29.799092136808113,006
2019-03-28T00:00:00Z,29.643262357244609,006
2019-03-29T00:00:00Z,29.312507482158299,006
2019-03-30T00:00:00Z,29.980453978351495,006
2019-03-31T00:00:00Z,30.109895541582262,006
2019-04-01T00:00:00Z,29.801438498361318,006
2019-04-02T00:00:00Z,30.063181995652961,006
2019-04-03T00:00:00Z,2.0591773205169304,006
2019-04-04T00:00:00Z,30.64230834305253,006
2019-04-05T00:00:00Z,30.221441317710255,006
2019-04-06T00:00:00Z,30.5662592043244,006
2019-04-07T00:00:00Z,30.460393284031575,006
2019-04-08T00:00:00Z,30.793673679493541,006
2019-04-09T00:00:00Z,30.383294675799821,006
2019-04-10T00:00:00Z,30.785152863204928,006
2019-04-11T00:00:00Z,31.504876533401578,006
2019-04-12T00:00:00Z,30.741226682306142,006
2019-04-13T00:00:00Z,30.76083140232307,006
2019-04-14T00:00:00Z,31.838551475777123,006
2019-04-15T00:00:00Z,31.227756363911489,006
2019-04-16T00:00:00Z,30.635060269191687,006
2019-04-17T00:00:00Z,31.073567061374501,006
2019-04-18T00:00:00Z,30.49339068779101,006
2019-04-19T00:00:00Z,32.173463205209771,006
2019-04-20T00:00:00Z,2.8610648707381365,006
2019-04-21T00:00:00Z,31.557980659100977,006
2019-04-22T00:00:00Z,31.323753492807878,006
2019-04-23T00:00:00Z,31.912869809629338,006
2019-04-24T00:00:00Z,31.737917457226828,006
2019-04-25T00:00:00Z,32.019297572210938,006
2019-04-26T00:00:00Z,31.751618849909722,006
2019-04-27T00:00:00Z,31.530003909035166,006
2019-04-28T00:00:00Z,31.663475552373409,006
2019-04-29T00:00:00Z,32.320214910468827,006
2019-04-30T00:00:00Z,32.648990152702531,006
2019-05-01T00:00:00Z,32.536293680886104,006
2019-05-02T00:00:00Z,31.671650374375073,006
2019-05-03T00:00:00Z,32.186867836614958,006
2019-05-04T00:00:00Z,32.215202938437301,006
2019-05-05T00:00:00Z,32.748862419398755,006
2019-05-06T00:00:00Z,31.818085617083714,006
2019-05-07T00:00:00Z,32.753686402650558,006
2019-05-08T00:00:00Z,32.826532658594914,006
2019-05-09T00:00:00Z,32.608845737210096,006
2019-05-10T00:00:00Z,32.444572231118705,006
2019-05-11T00:00:00Z,32.317086109190555,006
2019-05-12T00:00:00Z,32.449689319597589,006
2019-05-13T00:00:00Z,32.813582792716446,006
2019-05-14T00:00:00Z,33.116233741372675,006
2019-05-15T00:00:00Z,33.303490688233133,006
2019-05-16T00:00:00Z,33.407476864401637,006
2019-05-17T00:00:00Z,34.119174800412367,006
2019-05-18T00:00:00Z,33.860296884309477,006
2019-05-19T00:00:00Z,32.890897867182993,006
2019-05-20T00:00:00Z,33.362793315846815,006
2019-05-21T00:00:00Z,32.829703388659176,006
2019-05-22T00:00:00Z,33.618092880505216,006
2019-05-23T00:00:00Z,33.730506835392902,006
2019-05-24T00:00:00Z,33.197459835045095,006
2019-05-25T00:00:00Z,33.863390234734652,006
2019-05-26T00:00:00Z,33.022780683164783,006
2019-05-27T00:00:00Z,33.294965014399232,006
2019-05-28T00:00:00Z,33.577611133191795,006
2019-05-29T00:00:00Z,33.423308358651298,006
2019-05-30T00:00:00Z,34.587839056941085,006
2019-05-31T00:00:00Z,34.070922183136645,006
2019-06-01T00:00:00Z,33.967081162126853,006
2019-06-02T00:00:00Z,33.967394254049843,006
2019-06-03T00:00:00Z,34.020086967962804,006
2019-06-04T00:00:00Z,34.87952886291815,006
2019-06-05T00:00:00Z,34.427799449384878,006
2019-06-06T00:00:00Z,34.508956403653961,006
2019-06-07T00:00:00Z,35.24955961499672,006
2019-06-08T00:00:00Z,34.046305229404282,006
2019-06-09T00:00:00Z,34.420003411808828,006
2019-06-10T00:00:00Z,34.683759062350333,006
2019-06-11T00:00:00Z,34.545580301450414,006
2019-06-12T00:00:00Z,35.002038335559128,006
