timestamp,value,series_id
2019-01-01T00:00:00Z,9.6025131522687186,011
2019-01-02T00:00:00Z,14.199770347358658,011
2019-01-03T00:00:00Z,13.882741235766861,011
2019-01-04T00:00:00Z,12.471991920216208,011
2019-01-05T00:00:00Z,8.9054996419009171,011
2019-01-06T00:00:00Z,5.6005947161421732,011
2019-01-07T00:00:00Z,6.0585376362714642,011
2019-01-08T00:00:00Z,11.637611249955233,011
2019-01-09T00:00:00Z,15.357775719626748,011
2019-01-10T00:00:00Z,15.377085063436596,011
2019-01-11T00:00:00Z,12.195922262968629,011
2019-01-12T00:00:00Z,9.4636549465985684,011
2019-01-13T00:00:00Z,4.1064223559876813,011
2019-01-14T00:00:00Z,7.0664531143041103,011
2019-01-15T00:00:00Z,10.532544907254801,011
2019-01-16T00:00:00Z,13.719699873679621,011
2019-01-17T00:00:00Z,14.985479868944587,011
2019-01-18T00:00:00Z,13.117835694422673,011
2019-01-19T00:00:00Z,8.5222292576051579,011
2019-01-20T00:00:00Z,6.7647023501306514,011
2019-01-21T00:00:00Z,6.7680641991315271,011
2019-01-22T00:00:00Z,11.798348311655385,011
2019-01-23T00:00:00Z,14.719169591511816,011
2019-01-24T00:00:00Z,15.281812798847398,011
2019-01-25T00:00:00Z,13.161280427676035,011
2019-01-26T00:00:00Z,8.5984232945702654,011
2019-01-27T00:00:00Z,6.3074033590300749,011
2019-01-28T00:00:00Z,6.9911334508576939,011
2019-01-29T00:00:00Z,10.71591039595714,011
2019-01-30T00:00:00Z,15.009967199810992,011
2019-01-31T00:00:00Z,17.102099853658565,011
2019-02-01T00:00:00Z,14.11323271458698,011
2019-02-02T00:00:00Z,8.8269370538657643,011
2019-02-03T00:00:00Z,5.5729557639683147,011
2019-02-04T00:00:00Z,5.5882528032291594,011
2019-02-05T00:00:00Z,11.460299574910758,011
2019-02-06T00:00:00Z,14.955984126824744,011
2019-02-07T00:00:00Z,16.799205089076413,011
2019-02-08T00:00:00Z,12.905736050694831,011
2019-02-09T00:00:00Z,10.309261147368446,011
2019-02-10T00:00:00Z,6.8646097923453375,011
2019-02-11T00:00:00Z,8.1419832577102511,011
2019-02-12T00:00:00Z,11.77137907128977,011
2019-02-13T00:00:00Z,16.905144516316899,011
2019-02-14T00:00:00Z,16.403898040373761,011
2019-02-15T00:00:00Z,14.287032947600244,011
2019-02-16T00:00:00Z,9.5008778748881575,011
2019-02-17T00:00:00Z,6.9551781211872168,011
2019-02-18T00:00:00Z,9.06682054782911,011
2019-02-19T00:00:00Z,12.072464093832012,011
2019-02-20T00:00:00Z,14.939548533210022,011
2019-02-21T00:00:00Z,16.6324601808248,011
2019-02-22T00:00:00Z,14.908899302317,011
2019-02-23T00:00:00Z,10.325426504115233,011
2019-02-24T00:00:00Z,7.5057542998950106,011
2019-02-25T00:00:00Z,8.3031099781762414,011
2019-02-26T00:00:00Z,12.90665741641733,011
